Proveysieux,38120,522
Côtes-de-Corps,38970,66
Châtenay,38980,428
Saint-Gervais,38470,574
Malleval-en-Vercors,38470,51
Saint-Clair-du-Rhône,38370,3890
Charnècles,38140,1481
Ornacieux,38260,403
Huez,38750,1368
Hières-sur-Amby,38118,1149
Bresson,38320,692
Montalieu-Vercieu,38390,3189
Grenoble,38000,155637
Varces-Allières-et-Risset,38760,6330
Brangues,38510,585
Saint-Siméon-de-Bressieux,38870,2777
Blandin,38730,140
Saint-Romain-de-Jalionas,38460,3147
Revel,38420,1377
Ornon,38520,131
Saint-Just-de-Claix,38680,1219
Passins,38510,1120
Le Sappey-en-Chartreuse,38700,1072
Panossas,38460,605
Vaulnaveys-le-Bas,38410,1174
Veurey-Voroize,38113,1380
Saint-Andéol,38650,116
Chavanoz,38230,4288
Domène,38420,6626
Anthon,38280,969
Bourgoin-Jallieu,38300,26173
Roche,38090,1878
Saint-Martin-le-Vinoux,38950,5357
Flachères,38690,496
La Tronche,38700,6232
Saint-Albin-de-Vaulserre,38480,371
Tignieu-Jameyzieu,38230,6055
Charantonnay,38790,1880
Merlas,38620,496
Saint-Alban-de-Roche,38300,1811
Saint-Paul-de-Varces,38760,2167
Virieu,38730,1049
Panissage,38730,451
Sainte-Blandine,38110,904
Auberives-sur-Varèze,38550,1487
Saint-Savin,38300,3566
Allevard,38580,3783
Saint-Jean-d'Avelanne,38480,901
Bizonnes,38690,835
Saint-Christophe-en-Oisans,38520,114
Saint-Pierre-de-Chartreuse,38380,1011
Serpaize,38200,1511
Vinay,38470,4070
Chimilin,38490,1359
Saint-Martin-de-Clelles,38930,160
Saint-Maximin,38530,641
Avignonet,38650,214
Laffrey,38220,382
Serre-Nerpol,38470,297
Villette-de-Vienne,38200,1631
La Forteresse,38590,297
Nivolas-Vermelle,38300,2339
Saint-Geoirs,38590,497
Optevoz,38460,760
La Valette,38350,73
Sousville,38350,149
Saint-Paul-lès-Monestier,38650,260
Roissard,38650,251
Marcieu,38350,70
Luzinay,38200,2206
La Ferrière,38580,228
Pisieu,38270,528
Dionay,38160,121
Saint-Sébastien,38710,255
Mayres-Savel,38350,106
Saint-Vérand,38160,1823
Corbelin,38630,2124
Four,38080,1120
Saint-Jean-de-Moirans,38430,3090
La Salette-Fallavaux,38970,72
Saint-Hilaire-de-la-Côte,38260,1434
Vézeronce-Curtin,38510,1784
Vertrieu,38390,660
Hurtières,38570,176
Marcollin,38270,629
Roybon,38940,1297
Chamrousse,38410,453
Bessins,38160,129
Chozeau,38460,1040
Morestel,38510,4201
Saint-Hilaire-de-Brens,38460,516
Le Pont-de-Claix,38800,11268
La Morte,38350,156
Saint-Georges-d'Espéranche,38790,3208
Saint-Égrève,38120,16006
Corenc,38700,3851
Vénérieu,38460,583
Saint-Barthélemy-de-Séchilienne,38220,471
Pinsot,38580,200
Sinard,38650,639
Moras,38460,470
Saint-Pierre-de-Mésage,38220,719
Poliénas,38210,1098
Saint-Martin-de-la-Cluze,38650,607
Miribel-les-Échelles,38380,1743
Satolas-et-Bonce,38290,2101
Salagnon,38890,1197
Montcarra,38890,475
Saint-Sorlin-de-Morestel,38510,543
Corrençon-en-Vercors,38250,359
Bévenais,38690,928
Chamagnieu,38460,1487
Têche,38470,560
Saint-Martin-d'Uriage,38410,5446
Saint-Marcellin,38160,8062
Allemond,38114,871
Saint-Bernard,38660,632
Prunières,38350,376
Eclose,38300,713
Livet-et-Gavet,38220,1226
Saint-Lattier,38840,1265
Saint-Just-Chaleyssin,38540,2468
Anjou,38150,992
Culin,38300,662
La Côte-Saint-André,38260,4833
Maubec,38300,1608
Saint-Romain-de-Surieu,38150,324
Reventin-Vaugris,38121,1765
Septème,38780,1750
Rives,38140,6062
Pajay,38260,1050
Assieu,38150,1316
Succieu,38300,703
Châlons,38122,165
Meyrié,38300,1001
Plan,38590,246
Saint-Bueil,38620,700
Saint-Cassien,38500,1107
Salaise-sur-Sanne,38150,4201
Saint-Baudille-de-la-Tour,38118,744
Montchaboud,38220,369
Saint-Pierre-de-Chérennes,38160,476
Dizimieu,38460,651
Moirans,38430,7780
Sarcenas,38700,197
Beauvoir-de-Marc,38440,1028
Prébois,38710,163
Chèzeneuve,38300,499
Auberives-en-Royans,38680,359
Saint-Antoine-l'Abbaye,38160,1016
Gillonnay,38260,975
Tramolé,38300,533
Le Cheylas,38570,2673
Saint-Maurice-l'Exil,38550,5845
Clelles,38930,510
Belmont,38690,463
Valjouffrey,38740,148
Chassignieu,38730,206
Saint-Quentin-sur-Isère,38210,1311
Penol,38260,322
Quaix-en-Chartreuse,38950,924
Le Freney-d'Oisans,38142,265
Herbeys,38320,1343
Chonas-l'Amballan,38121,1545
Le Bourg-d'Oisans,38520,3327
Annoisin-Chatelans,38460,634
Montagne,38160,265
Villefontaine,38090,18374
Vasselin,38890,424
Saint-Quentin-Fallavier,38070,5922
Pont-Évêque,38780,5041
Villemoirieu,38460,1809
Ruy,38300,4198
Estrablin,38780,3264
Sassenage,38360,10996
Nantes-en-Ratier,38350,479
Saint-Ondras,38490,597
Marcilloles,38260,998
Cour-et-Buis,38122,851
Saint-Honoré,38350,814
Moidieu-Détourbe,38440,1790
Sillans,38590,1860
Jardin,38200,2241
Ponsonnas,38350,272
Cheyssieu,38550,1047
Le Grand-Lemps,38690,2940
Saint-Prim,38370,1200
Torchefelon,38690,621
Saint-Pierre-de-Bressieux,38870,684
Froges,38190,3435
La Combe-de-Lancey,38190,705
Siévoz,38350,121
Saint-Clair-sur-Galaure,38940,272
Renage,38140,3717
Oulles,38520,12
Murianette,38420,874
Pierre-Châtel,38119,1333
Villard-Notre-Dame,38520,25
Seyssuel,38200,1990
La Mure,38350,5091
Meyssiès,38440,602
Poisat,38320,2078
Chichilianne,38930,274
Mizoën,38142,193
Royas,38440,386
Notre-Dame-de-Mésage,38220,1198
Bilieu,38850,1274
Saint-Sauveur,38160,1927
Pact,38270,829
Veyrins-Thuellin,38630,1904
Primarette,38270,720
Saint-Didier-de-la-Tour,38110,1813
Morette,38210,386
Quincieu,38470,81
Saint-Bonnet-de-Chavagne,38840,628
L'Isle-d'Abeau,38080,15586
Saint-André-en-Royans,38680,326
Vernioz,38150,1183
Monteynard,38770,478
Soleymieu,38460,702
Miribel-Lanchâtre,38450,375
Savas-Mépin,38440,806
Monestier-de-Clermont,38650,1273
Saint-Michel-les-Portes,38650,248
Mens,38710,1387
Crémieu,38460,3347
Saint-Baudille-et-Pipet,38710,254
Doissin,38730,851
Sérézin-de-la-Tour,38300,865
Saint-Marcel-Bel-Accueil,38080,1296
Saint-Chef,38890,3493
Vaujany,38114,345
Ville-sous-Anjou,38150,1146
Saint-Pierre-d'Allevard,38830,2799
Champier,38260,1242
Courtenay,38510,1201
Châbons,38690,1844
Arandon,38510,564
Cessieu,38110,2652
Monsteroux-Milieu,38122,741
Chapareillan,38530,2747
La Salle-en-Beaumont,38350,307
La Buissière,38530,663
Balbins,38260,386
Villard-Reculas,38114,62
Beaufort,38270,563
Saint-Nicolas-de-Macherin,38500,887
Presles,38680,99
Montrevel,38690,473
Grenay,38540,1453
Apprieu,38140,3108
Bonnefamille,38090,1015
Chélieu,38730,661
Auris,38142,207
Gières,38610,6118
Porcieu-Amblagnieu,38390,1603
Saint-Appolinard,38160,398
Chirens,38850,2197
La Motte-Saint-Martin,38770,413
Bressieux,38870,90
Gresse-en-Vercors,38650,406
Saint-Nazaire-les-Eymes,38330,2907
Romagnieu,38480,1433
Sardieu,38260,1017
La Chapelle-du-Bard,38580,504
Saint-Jean-de-Bournay,38440,4366
Clonas-sur-Varèze,38550,1495
Villard-Bonnot,38190,7296
Tullins,38210,7663
Montfalcon,38940,126
Vourey,38210,1578
Sainte-Anne-sur-Gervonde,38440,581
Crolles,38190,8451
La Rivière,38210,637
Adrets,38190,903
Oyeu,38690,919
Biol,38690,1373
La Murette,38140,1795
La Pierre,38570,428
Thodure,38260,704
Bougé-Chambalud,38150,1252
Pommier-de-Beaurepaire,38260,694
Saint-Victor-de-Morestel,38510,1125
L'Albenc,38470,1091
Saint-Romans,38160,1742
Saint-Blaise-du-Buis,38140,993
Valbonnais,38740,503
Voreppe,38340,9847
Pellafol,38970,137
Biviers,38330,2360
Vernas,38460,230
Entraigues,38740,240
Villette-d'Anthon,38280,4284
Bouvesse-Quirieu,38390,1418
Sermérieu,38510,1502
Séchilienne,38220,927
Charancieu,38490,714
Murinais,38160,381
Chuzelles,38200,2052
Izeron,38160,776
Le Passage,38490,766
Choranche,38680,131
Aoste,38490,2682
Seyssins,38180,6913
Saint-Étienne-de-Crossey,38960,2545
Méaudre,38112,1350
Saint-Joseph-de-Rivière,38134,1145
Montaud,38210,526
Bellegarde-Poussieu,38270,928
Brié-et-Angonnes,38320,2416
Vénosc,38520,815
Bernin,38190,2991
Saint-Pancrasse,38660,438
Vatilieu,38470,385
Vaulx-Milieu,38090,2435
Trept,38460,1774
Claix,38640,7538
La Motte-d'Aveillans,38770,1794
Vif,38450,8053
Saint-Hilaire-du-Rosier,38840,1987
Chantelouve,38740,76
Mont-de-Lans,38860,1255
Saint-Agnin-sur-Bion,38300,835
Saint-Georges-de-Commiers,38450,2102
Oz,38114,221
Châtonnay,38440,1861
Saint-Geoire-en-Valdaine,38620,2402
Creys-Mépieu,38510,1405
Villard-Reymond,38520,35
Crachier,38300,471
Saint-Sulpice-des-Rivoires,38620,450
Villeneuve-de-Marc,38440,1141
Lavaldens,38350,157
Marnans,38980,147
Saint-Sorlin-de-Vienne,38200,821
Saint-Christophe-sur-Guiers,38380,798
Cognin-les-Gorges,38470,656
Le Champ-près-Froges,38190,1250
Semons,38260,368
Parmilieu,38390,651
Janneyrias,38280,1485
Rochetoirin,38110,1034
Fitilieu,38490,1709
Chasse-sur-Rhône,38670,5267
Arzay,38260,216
Saint-Laurent-du-Pont,38380,4484
Saint-Julien-de-Raz,38134,434
La Frette,38260,1085
Seyssinet-Pariset,38170,12113
Pressins,38480,1102
Artas,38440,1620
Beauvoir-en-Royans,38160,74
Eydoche,38690,477
Vienne,38200,29328
Mont-Saint-Martin,38120,88
Charavines,38850,1784
Le Moutaret,38580,222
Pontcharra,38530,7162
Saint-Alban-du-Rhône,38370,865
Faramans,38260,935
Eybens,38320,9582
Chevrières,38160,693
La Balme-les-Grottes,38390,915
Vaulnaveys-le-Haut,38410,3533
Agnin,38150,969
Pont-en-Royans,38680,835
Cognet,38350,50
Chantesse,38470,315
Susville,38350,1402
La Charme,39230,53
Charnod,39240,45
Lavangeot,39700,115
Pimorin,39270,189
Champagney,39290,402
Pleure,39120,428
Vernantois,39570,331
Toulouse-le-Château,39230,212
Santans,39380,332
Mièges,39250,92
Bracon,39110,282
Nozeroy,39250,417
Thervay,39290,377
Chille,39570,326
Écrille,39270,82
Bellefontaine,39400,550
Bouchoux,39370,314
Mathenay,39600,130
Augea,39190,285
Hautecour,39130,178
Vincent,39230,322
Vaux-lès-Saint-Claude,39360,709
Lect,39260,382
Thoirette,39240,681
Billecul,39250,33
Brans,39290,235
Nans,39300,90
Bréry,39230,214
Grusse,39190,183
Sapois,39300,340
Crozets,39260,215
Écleux,39600,202
Chamole,39800,164
Sermange,39700,282
Châtelneuf,39300,137
Pagney,39350,357
Courlans,39570,992
Genod,39240,67
Planches-en-Montagne,39150,150
Molinges,39360,669
Château-des-Prés,39150,183
Fétigny,39240,99
Chaussenans,39800,114
Ougney,39350,322
Pretin,39110,59
Grozon,39800,483
Mont-sous-Vaudrey,39380,1272
Saint-Hymetière,39240,75
Montmirey-la-Ville,39290,184
Chamblay,39380,415
Évans,39700,621
Domblans,39210,926
Falletans,39700,399
Froideville,39230,74
Bans,39380,197
Peintre,39290,128
Chemin,39120,351
Auxange,39700,202
Hays,39120,287
Ranchot,39700,472
La Chaux-du-Dombief,39150,526
Charchilla,39260,245
Reithouse,39270,51
Augisey,39270,184
Recanoz,39230,80
Dampierre,39700,1209
Rouffange,39350,96
Our,39700,164
Pillemoine,39300,61
Rahon,39120,522
Beaufort,39190,1022
Augerans,39380,151
Clucy,39110,79
Conte,39300,58
Offlanges,39290,192
Macornay,39570,1011
Vitreux,39350,266
Condamine,39570,272
Crenans,39260,246
Prénovel,39150,299
Villevieux,39140,731
Varessia,39270,40
Loulle,39300,172
Barretaine,39800,200
Arlay,39140,734
La Ferté,39600,197
L'Étoile,39570,559
Bersaillin,39800,392
Villards-d'Héria,39260,449
Broissia,39320,53
La Boissière,39240,68
La Chassagne,39230,120
Fraisans,39700,1228
Conliège,39570,701
Cézia,39240,69
Uxelles,39130,46
Mérona,39270,11
Étival,39130,319
Chevrotaine,39130,37
Choux,39370,126
La Chaux-en-Bresse,39230,33
Onoz,39270,87
Serre-les-Moulières,39700,184
Quintigny,39570,221
Villers-Farlay,39600,551
Menotey,39290,279
Moutonne,39270,118
Montfleur,39320,168
Villette-lès-Dole,39100,775
Pont-d'Héry,39110,255
Gendrey,39350,390
Villerserine,39800,50
Saligney,39350,171
Crotenay,39300,677
Foucherans,39100,1877
Ravilloles,39170,514
Saint-Lothain,39230,460
Cernon,39240,268
Monteplain,39700,140
Gigny,39320,299
Censeau,39250,313
Ponthoux,39170,92
Vevy,39570,243
Damparis,39500,2799
Chevreaux,39190,139
Tavaux,39500,4123
Balanod,39160,323
Saint-Loup,39120,278
Sainte-Agnès,39190,316
Crans,39300,67
Châtonnay,39240,62
Le Pin,39210,264
Pagnoz,39330,229
Saint-Jean-d'Étreux,39160,142
Longwy-sur-le-Doubs,39120,537
Onglières,39250,74
Vosbles,39240,98
Dessia,39320,74
Saint-Cyr-Montmalin,39600,208
Desnes,39140,475
Biarne,39290,363
Cerniébaud,39250,65
Chaux-des-Crotenay,39150,404
Saint-Germain-en-Montagne,39300,421
La Mouille,39400,317
Geraise,39110,44
Gevry,39100,653
La Châtelaine,39600,127
Montbarrey,39380,332
Le Larderet,39300,81
Montain,39210,496
Vaux-sur-Poligny,39800,126
Villers-Robert,39120,206
Moutoux,39300,55
Grange-de-Vaivre,39600,48
Bletterans,39140,1394
Monnières,39100,453
Véria,39160,139
Saint-Claude,39200,11026
Louvatange,39350,117
Moussières,39310,196
Lavancia-Epercy,1590,647
Gatey,39120,364
Péseux,39120,289
Chapelle-Voland,39140,619
Villette-lès-Arbois,39600,399
Le Deschaux,39120,997
Châtillon,39130,141
Moissey,39290,570
Saint-Maurice-Crillat,39130,212
Abergement-lès-Thésy,39110,67
La Frasnée,39130,38
Orgelet,39270,1685
Montagna-le-Templier,39320,95
Alièze,39270,155
La Bretenière,39700,202
Geruge,39570,166
La Loye,39380,546
Colonne,39800,257
Chemenot,39230,37
Saizenay,39110,108
Nevy-lès-Dole,39380,249
Entre-deux-Monts,39150,159
Nancuise,39270,42
Commenailles,39140,780
Coyron,39260,74
La Barre,39700,230
Marnoz,39110,400
Courlaoux,39570,955
Foncine-le-Haut,39460,1024
Le Latet,39300,75
Orchamps,39700,1047
Aumur,39410,368
Cize,39300,821
Amange,39700,372
Savigna,39240,110
Morez,39400,5154
Crançot,39570,556
Longcochon,39250,48
Archelange,39290,235
Rothonay,39270,123
Chavéria,39270,220
Foulenay,39230,84
Frébuans,39570,366
Chambéria,39270,167
Aromas,39240,540
Maisod,39260,318
Cousance,39190,1231
Arinthod,39240,1150
Gizia,39190,216
Mantry,39230,441
Beffia,39270,88
Le Pasquier,39300,254
Saint-Laurent-en-Grandvaux,39150,1800
Lavans-lès-Saint-Claude,39170,1878
Digna,39190,367
Bellecombe,39310,79
La Vieille-Loye,39380,383
Cramans,39600,480
Lac-des-Rouges-Truites,39150,361
Esserval-Combe,39250,17
Condes,39240,115
Villeneuve-lès-Charnod,39240,85
Brevans,39100,628
Courbouzon,39570,592
Moiron,39570,142
Cuttura,39170,335
Bourcia,39320,115
Vers-en-Montagne,39300,201
Plaisia,39270,115
Biefmorin,39800,76
Le Petit-Mercey,39350,111
Montagna-le-Reconduit,39160,124
Belmont,39380,271
Supt,39300,106
Bonlieu,39130,259
Coisia,39240,162
Balaiseaux,39120,268
Taxenne,39350,92
Rosay,39190,125
Ruffey-sur-Seille,39140,760
Saugeot,39130,53
Rainans,39290,226
Champdivers,39500,439
Rotalier,39190,171
Patornay,39130,137
Lavigny,39210,365
Salans,39700,574
Boissia,39130,142
Miéry,39800,147
Syam,39300,199
Molay,39500,500
Ivrey,39110,58
Saint-Maur,39570,211
Louvenne,39320,143
Martigna,39260,205
Prémanon,39220,1043
Andelot-Morval,39320,88
Dompierre-sur-Mont,39270,245
Parcey,39100,955
Séligney,39120,90
Chemilla,39240,96
Lavans-lès-Dole,39700,335
Pointre,39290,114
Dournon,39110,126
Montaigu,39570,500
Jouhe,39100,569
Abergement-le-Grand,39600,64
Blois-sur-Seille,39210,103
Le Vernois,39210,280
Chalesmes,39150,102
Neuvilley,39800,74
Poligny,39800,4226
Andelot-en-Montagne,39110,540
Gevingey,39570,452
Pont-de-Poitte,39130,659
Graye-et-Charnay,39320,139
Lavans-sur-Valouse,39240,139
Saint-Germain-lès-Arlay,39210,502
Buvilly,39800,360
Molamboz,39600,85
Sergenaux,39230,61
La Latette,39250,74
Chêne-Bernard,39120,72
Lamoura,39310,529
Saint-Baraing,39120,271
Le Chateley,39230,85
Planches-près-Arbois,39600,101
Vescles,39240,211
Germigney,39380,91
Fontainebrux,39140,178
Abergement-le-Petit,39800,41
Montmorot,39570,3061
Chilly-sur-Salins,39110,94
Frontenay,39210,167
Bonnaud,39190,46
Blye,39130,152
Pont-du-Navoy,39300,246
Nanc-lès-Saint-Amour,39160,285
Lent,39300,125
Repôts,39140,36
Charcier,39130,120
Brainans,39800,168
Chaux-Champagny,39110,63
Chaînée-des-Coupis,39120,195
Chaussin,39120,1617
Francheville,39230,37
Arbois,39600,3520
Dammartin-Marpain,39290,290
Cosges,39140,329
Charézier,39130,148
Sirod,39300,572
Doucier,39130,295
Pupillin,39600,247
Le Villey,39230,80
La Chaumusse,39150,357
Bief-du-Fourg,39250,165
Voiteur,39210,756
Vulvoz,39360,20
Songeson,39130,74
Courtefontaine,39700,217
Marigny,39130,180
La Tour-du-Meix,39270,229
Senaud,39160,56
Bourg-de-Sirod,39300,98
Publy,39570,283
Cressia,39270,277
Menétrux-en-Joux,39130,56
Perrigny,39570,1538
Mignovillard,39250,683
Longchaumois,39400,1145
Chassal,39360,495
Nance,39140,494
Montrevel,39320,100
Chêne-Sec,39230,35
Thoissia,39160,46
Besain,39800,157
Malange,39700,295
Champrougier,39230,94
Foncine-le-Bas,39520,205
Légna,39240,200
Saint-Julien,39320,463
Monnet-la-Ville,39300,368
Montcusel,39260,176
Saffloz,39130,105
Coiserette,39200,46
Larrivoire,39360,102
Sarrogna,39270,225
Cesancey,39570,404
Villard-sur-Bienne,39200,196
Val-d'Épy,39160,151
Présilly,39270,118
Nogna,39570,255
Bretenières,39120,38
Chevigny,39290,287
Aiglepierre,39110,428
Éclans-Nenon,39700,410
Villeneuve-sous-Pymont,39570,282
Verges,39570,172
Vriange,39700,119
Bois-d'Amont,39220,1677
Septmoncel,39310,684
Le Fied,39800,191
Ney,39300,554
Morbier,39400,2255
Aumont,39800,430
Champvans,39100,1357
Saint-Thiébaud,39110,68
Granges-sur-Baume,39210,132
Souvans,39380,500
Pratz,39170,576
Choisey,39100,1056
Vaudrey,39380,384
Plasne,39800,248
Châtel-de-Joux,39130,57
Rye,39230,183
Monnetay,39320,19
Saint-Didier,39570,308
Coyrière,39200,67
Bornay,39570,175
Villechantria,39320,124
Chaumergy,39230,478
Vadans,39600,254
Salins-les-Bains,39110,2926
Arsures,39600,236
Vannoz,39300,233
Ladoye-sur-Seille,39210,61
Picarreau,39800,94
Aresches,39110,41
Asnans-Beauvoisin,39120,696
Molain,39800,126
Plainoiseau,39210,547
Saint-Aubin,39410,1758
Deux-Fays,39230,122
Montigny-lès-Arsures,39600,270
Mallerey,39190,63
Audelange,39700,252
Montholier,39800,326
Chancia,1590,239
Montmarlon,39110,31
Rans,39700,477
Ivory,39110,84
Petit-Noir,39120,1134
Cuvier,39250,221
Lains,39320,80
Menétru-le-Vignoble,39210,155
Sergenon,39120,49
Doye,39250,92
Esserval-Tartre,39250,84
Arthenas,39270,161
Tassenières,39120,385
Oussières,39800,229
Briod,39570,214
Neublans-Abergement,39120,515
Montigny-sur-l'Ain,39300,192
La Favière,39250,32
Mirebel,39570,243
Lézat,39400,186
Port-Lesney,39600,553
Revigny,39570,264
Montrond,39300,504
Fontenu,39130,67
Bief-des-Maisons,39150,75
Molpré,39250,24
Bonnefontaine,39800,96
Marnézia,39270,94
Pannessières,39570,445
Essia,39270,64
Gredisans,39290,147
Darbonnay,39230,97
La Rixouse,39200,208
Relans,39140,345
Chilly-le-Vignoble,39570,605
Poids-de-Fiole,39570,301
Le Frasnois,39130,154
Clairvaux-les-Lacs,39130,1424
Le Louverot,39210,254
Valfin-sur-Valouse,39240,85
Mont-sur-Monnet,39300,220
Abergement-la-Ronce,39500,765
Cuisia,39190,402
Fraroz,39250,45
Largillay-Marsonnay,39130,189
Meussia,39260,424
Thoiria,39130,164
Communailles-en-Montagne,39250,44
Denezières,39130,85
Cornod,39240,236
Baume-les-Messieurs,39570,190
Charency,39250,55
Vercia,39190,316
Sellières,39230,786
La Pesse,39370,353
Valempoulières,39300,215
Orbagna,39190,181
Nevy-sur-Seille,39210,235
Piards,39150,186
L'Aubépin,39160,140
Chatelay,39380,90
Romain,39350,210
Loisia,39320,172
Rousses,39220,3108
Marigna-sur-Valouse,39240,106
Moirans-en-Montagne,39260,2284
Leschères,39170,212
Messia-sur-Sorne,39570,824
Plénise,39250,58
Château-Chalon,39210,164
La Balme-d'Épy,39320,53
Villers-les-Bois,39800,200
Saint-Lamain,39230,123
Mutigney,39290,156
Vincelles,39190,386
Rix,39250,81
Jeurre,39360,253
Chissey-sur-Loue,39380,346
Florentia,39320,35
Cernans,39110,141
Chaux-des-Prés,39150,191
Saint-Laurent-la-Roche,39570,347
Vertamboz,39130,93
Courbette,39570,40
Saint-Amour,39160,2371
Plénisette,39250,25
Rogna,39360,204
Sampans,39100,928
Avignon-lès-Saint-Claude,39200,360
Chazelles,39160,125
Châtenois,39700,345
Barésia-sur-l'Ain,39130,154
Larnaud,39140,529
Lajoux,1410,252
Le Vaudioux,39300,162
Maynal,39190,306
Romange,39700,212
Molunes,39310,141
Villard-Saint-Sauveur,39200,627
Nantey,39160,75
Frasne-les-Meulières,39290,109
Crissey,39100,655
Étrepigney,39700,409
Viry,39360,925
Tourmont,39800,465
Mouchard,39330,1142
Rochefort-sur-Nenon,39700,563
Dramelay,39240,34
Mesnois,39130,202
Dole,39100,24629
Gillois,39250,143
Plumont,39700,92
Saint-Pierre,39150,322
Villeneuve-d'Aval,39600,85
Baverans,39100,444
Lons-le-Saunier,39570,17681
Ounans,39380,385
La Chapelle-sur-Furieuse,39110,329
Thésy,39110,66
Fay-en-Montagne,39800,76
Monay,39230,134
Mournans-Charbonny,39250,85
Champagne-sur-Loue,39600,130
Vers-sous-Sellières,39230,226
Annoire,39120,392
Chisséria,39240,84
Passenans,39230,336
Équevillon,39300,612
Mesnay,39600,554
Bois-de-Gand,39230,60
Essards-Taignevaux,39120,247
Cogna,39130,260
Montmirey-le-Château,39290,168
Arsure-Arsurette,39250,92
Grande-Rivière,39150,421
La Marre,39210,328
Saint-Lupicin,39170,2140
Soucia,39130,163
Trenal,39570,369
Ardon,39300,132
Fort-du-Plasne,39150,427
Chapois,39300,210
Lemuy,39110,234
Champagnole,39300,8077
Lombard,39230,182
Authume,39100,808
Bergouey,40250,98
Samadet,40320,1056
Artassenx,40090,264
Trensacq,40630,270
Ondres,40440,4555
Maillas,40120,113
Saint-Vincent-de-Paul,40990,2997
Belhade,40410,192
Betbezer-d'Armagnac,40240,141
Estigarde,40240,84
Gaujacq,40330,448
Saint-Cricq-Villeneuve,40190,437
Cassen,40380,573
Linxe,40260,1275
Campet-et-Lamolère,40090,346
Lucbardez-et-Bargues,40090,507
Lacrabe,40700,237
Benquet,40280,1494
Villeneuve-de-Marsan,40190,2371
Messanges,40660,984
Poyanne,40380,613
Saint-Perdon,40090,1707
Saint-Sever,40500,4789
Saint-Avit,40090,615
Josse,40230,817
Uza,40170,155
Castel-Sarrazin,40330,531
Montfort-en-Chalosse,40380,1157
Saint-Lon-les-Mines,40300,1186
Argelos,40700,185
Cauneille,40300,797
Sainte-Foy,40190,254
Port-de-Lanne,40300,901
Angresse,40150,1535
Misson,40290,716
Bas-Mauco,40500,319
Saint-André-de-Seignanx,40390,1542
Seyresse,40180,798
Bostens,40090,176
Aubagnan,40700,242
Saugnac-et-Cambran,40180,1612
Clèdes,40320,120
Morcenx,40110,4606
Pontonx-sur-l'Adour,40465,2516
Carcen-Ponson,40400,629
Laluque,40465,823
Coudures,40500,476
Lahosse,40250,292
Moustey,40410,668
Pouydesseaux,40120,901
Caupenne,40250,404
Meilhan,40400,1104
Peyre,40700,214
Pécorade,40320,152
Aire-sur-l'Adour,40800,6279
Toulouzette,40250,279
Onesse-et-Laharie,40110,959
Mano,40410,109
Saint-Barthélemy,40390,370
Gibret,40380,103
Cachen,40120,232
Saint-Aubin,40250,502
Montsoué,40500,574
Ozourt,40380,201
Créon-d'Armagnac,40240,335
Mouscardès,40290,258
Bonnegarde,40330,287
Saint-Laurent-de-Gosse,40390,560
Montaut,40500,556
Gouts,40400,242
Estibeaux,40290,654
Moliets-et-Maa,40660,956
Castandet,40270,400
Lacquy,40120,232
Sorde-l'Abbaye,40300,651
Léon,40550,1877
Louer,40380,266
Gastes,40160,606
Parentis-en-Born,40160,5304
Rion-des-Landes,40370,2459
Mimizan,40200,7069
Gaillères,40090,571
Grange,40240,205
Biscarrosse,40600,12197
Orthevielle,40300,904
Beyries,40700,106
Castelnau-Chalosse,40360,555
Classun,40320,264
Hagetmau,40700,4535
Duhort-Bachen,40800,632
Fargues,40500,322
Labenne,40530,4803
Mézos,40170,854
Baigts,40380,342
Cagnotte,40300,700
Sainte-Colombe,40700,651
Peyrehorade,40300,3467
Cazalis,40700,149
Bias,40170,765
Sabres,40630,1220
Biarrotte,40390,249
Candresse,40180,791
Brocas,40420,787
Nassiet,40330,331
Saint-Julien-d'Armagnac,40240,118
Montgaillard,40500,577
Arsague,40330,347
Ossages,40290,478
Le Frêche,40190,392
Bordères-et-Lamensans,40270,349
Dax,40100,20665
Vieux-Boucau-les-Bains,40480,1564
Villenave,40110,264
Arjuzanx,40110,212
Arthez-d'Armagnac,40190,120
Castelnau-Tursan,40320,187
Haut-Mauco,40280,809
Capbreton,40130,7965
Puyol-Cazalet,40320,122
Sainte-Eulalie-en-Born,40200,1167
Narrosse,40180,3015
Lévignacq,40170,346
Urgons,40320,264
Labrit,40420,874
Saint-Pierre-du-Mont,40280,8924
Boos,40370,312
Laurède,40250,371
Saint-Cricq-du-Gave,40300,370
Lussagnet,40270,81
Bourriot-Bergonce,40120,328
Pontenx-les-Forges,40200,1467
Saint-Cricq-Chalosse,40700,659
Soorts-Hossegor,40150,3723
Vielle-Tursan,40320,289
Saint-Jean-de-Lier,40380,388
Saint-Julien-en-Born,40170,1451
Bénesse-Maremne,40230,2297
Lüe,40210,506
Orist,40300,679
Amou,40330,1559
Miramont-Sensacq,40320,361
Oeyregave,40300,362
Argelouse,40430,101
Rimbez-et-Baudiets,40310,101
Bélis,40120,149
Castaignos-Souslens,40700,396
Lencouacq,40120,398
Renung,40270,508
Banos,40500,253
Heugas,40180,1237
Habas,40290,1443
Garrey,40180,179
Doazit,40700,900
Ychoux,40160,2041
Pey,40300,696
Audon,40400,321
Lauret,40320,82
Gousse,40465,305
Aureilhan,40200,946
Luxey,40430,662
Momuy,40700,453
Aurice,40500,645
Tarnos,40220,11906
Escource,40210,610
Lamothe,40250,300
